first_names,country,ISO numeric,rank,inverse_rank,probability
Emilian,Moldova,498,110.0,4.0,0.0006148170919151552
Eugen,Moldova,498,54.0,60.0,0.009222256378727329
Eugenia,Moldova,498,65.0,49.0,0.007531509375960652
Fiodor,Moldova,498,80.0,34.0,0.00522594528127882
Galina,Moldova,498,21.0,93.0,0.01429449738702736
Ghenadi,Moldova,498,86.0,28.0,0.004303719643406086
Gheorghe,Moldova,498,12.0,102.0,0.01567783584383646
Grigore,Moldova,498,36.0,78.0,0.011988933292345526
Grigori,Moldova,498,112.0,2.0,0.0003074085459575776
Iacob,Moldova,498,90.0,24.0,0.0036889025514909315
Igor,Moldova,498,26.0,88.0,0.013525976022133415
Ilie,Moldova,498,56.0,58.0,0.00891484783276975
Inna,Moldova,498,79.0,35.0,0.005379649554257608
Ion,Moldova,498,0.0,114.0,0.017522287119581925
Irina,Moldova,498,13.0,101.0,0.01552413157085767
Iurie,Moldova,498,72.0,42.0,0.00645557946510913
Larisa,Moldova,498,37.0,77.0,0.011835229019366738
Leonid,Moldova,498,82.0,32.0,0.004918536735321242
Lidia,Moldova,498,27.0,87.0,0.013372271749154627
Lilia,Moldova,498,85.0,29.0,0.004457423916384875
Liliana,Moldova,498,59.0,55.0,0.008453735013833385
Liuba,Moldova,498,107.0,7.0,0.0010759299108515216
Liubov,Moldova,498,67.0,47.0,0.007224100830003074
Liudmila,Moldova,498,89.0,25.0,0.00384260682446972
Liviu,Moldova,498,104.0,10.0,0.001537042729787888
Lucia,Moldova,498,71.0,43.0,0.0066092837380879186
Ludmila,Moldova,498,19.0,95.0,0.014601905932984938
Maria,Moldova,498,1.0,113.0,0.017368582846603135
Mariana,Moldova,498,53.0,61.0,0.009375960651706117
Marin,Moldova,498,96.0,18.0,0.0027666769136181985
Marina,Moldova,498,101.0,13.0,0.0019981555487242546
Maxim,Moldova,498,50.0,64.0,0.009837073470642483
Mihai,Moldova,498,14.0,100.0,0.01537042729787888
Mihail,Moldova,498,68.0,46.0,0.007070396557024286
Nadejda,Moldova,498,63.0,51.0,0.00783891792191823
Natalia,Moldova,498,5.0,109.0,0.01675376575468798
Natasha,Moldova,498,99.0,15.0,0.0023055640946818322
Nelli,Moldova,498,95.0,19.0,0.0029203811865969875
Nicolae,Moldova,498,10.0,104.0,0.015985244389794036
Nicolai,Moldova,498,60.0,54.0,0.008300030740854596
Nina,Moldova,498,25.0,89.0,0.013679680295112203
Oksana,Moldova,498,103.0,11.0,0.001690747002766677
Oleg,Moldova,498,32.0,82.0,0.012603750384260683
Olga,Moldova,498,11.0,103.0,0.015831540116815247
Oxana,Moldova,498,43.0,71.0,0.010913003381494006
Pavel,Moldova,498,22.0,92.0,0.014140793114048571
Petru,Moldova,498,24.0,90.0,0.013833384568090993
Polina,Moldova,498,111.0,3.0,0.00046111281893636643
Radu,Moldova,498,98.0,16.0,0.002459268367660621
Raisa,Moldova,498,33.0,81.0,0.012450046111281894
Rimma,Moldova,498,109.0,5.0,0.000768521364893944
Rodica,Moldova,498,61.0,53.0,0.008146326467875806
Roman,Moldova,498,48.0,66.0,0.010144482016600061
Ruslan,Moldova,498,40.0,74.0,0.011374116200430372
Semion,Moldova,498,94.0,20.0,0.003074085459575776
Serghei,Moldova,498,66.0,48.0,0.007377805102981863
Sergiu,Moldova,498,16.0,98.0,0.015063018751921304
Silvia,Moldova,498,73.0,41.0,0.006301875192130341
Stanislav,Moldova,498,58.0,56.0,0.008607439286812173
Stela,Moldova,498,69.0,45.0,0.006916692284045497
Stepan,Moldova,498,78.0,36.0,0.005533353827236397
Svetlana,Moldova,498,9.0,105.0,0.016138948662772826
Tamara,Moldova,498,39.0,75.0,0.01152782047340916
Tatiana,Moldova,498,7.0,107.0,0.016446357208730403
Tatjana,Moldova,498,105.0,9.0,0.0013833384568090992
Tatyana,Moldova,498,81.0,33.0,0.005072241008300031
Tudor,Moldova,498,64.0,50.0,0.00768521364893944
Valentin,Moldova,498,28.0,86.0,0.013218567476175837
Valentina,Moldova,498,35.0,79.0,0.012142637565324316
Valeri,Moldova,498,114.0,0.0,0.0
Valeriu,Moldova,498,70.0,44.0,0.006762988011066708
Vasile,Moldova,498,2.0,112.0,0.017214878573624345
Vasili,Moldova,498,74.0,40.0,0.006148170919151552
Veaceslav,Moldova,498,62.0,52.0,0.007992622194897018
Vera,Moldova,498,23.0,91.0,0.013987088841069781
Veronica,Moldova,498,77.0,37.0,0.005687058100215186
Victor,Moldova,498,18.0,96.0,0.014755610205963726
Victoria,Moldova,498,15.0,99.0,0.015216723024900092
Viorel,Moldova,498,38.0,76.0,0.01168152474638795
Viorica,Moldova,498,93.0,21.0,0.003227789732554565
Vitalie,Moldova,498,52.0,62.0,0.009529664924684907
Vladislav,Moldova,498,42.0,72.0,0.011066707654472794
Vladlen,Moldova,498,76.0,38.0,0.005840762373193975
Zina,Moldova,498,83.0,31.0,0.0047648324623424535
Zinaida,Moldova,498,29.0,85.0,0.013064863203197049
Adrien,Monaco,492,34.0,25.0,0.014124293785310734
Alexandre,Monaco,492,6.0,53.0,0.029943502824858758
Alice,Monaco,492,39.0,20.0,0.011299435028248588
AmÃ©lie,Monaco,492,55.0,4.0,0.0022598870056497176
AnaÃ¯s,Monaco,492,29.0,30.0,0.01694915254237288
Antoine,Monaco,492,4.0,55.0,0.031073446327683617
Arthur,Monaco,492,46.0,13.0,0.007344632768361582
Baptiste,Monaco,492,26.0,33.0,0.01864406779661017
Benjamin,Monaco,492,38.0,21.0,0.011864406779661017
Camille,Monaco,492,7.0,52.0,0.02937853107344633
Charlotte,Monaco,492,1.0,58.0,0.0327683615819209
ChloÃ©,Monaco,492,15.0,44.0,0.024858757062146894
Clara,Monaco,492,33.0,26.0,0.014689265536723164
ClÃ©ment,Monaco,492,28.0,31.0,0.01751412429378531
CÃ©line,Monaco,492,59.0,0.0,0.0
Emma,Monaco,492,11.0,48.0,0.02711864406779661
Eva,Monaco,492,51.0,8.0,0.004519774011299435
Florian,Monaco,492,40.0,19.0,0.010734463276836158
Gabriel,Monaco,492,52.0,7.0,0.0039548022598870055
Gabriella,Monaco,492,3.0,56.0,0.031638418079096044
Hugo,Monaco,492,20.0,39.0,0.022033898305084745
InÃ¨s,Monaco,492,27.0,32.0,0.01807909604519774
Jacques,Monaco,492,2.0,57.0,0.03220338983050847
Jade,Monaco,492,45.0,14.0,0.007909604519774011
Julie,Monaco,492,23.0,36.0,0.020338983050847456
Julien,Monaco,492,16.0,43.0,0.024293785310734464
Juliette,Monaco,492,57.0,2.0,0.0011299435028248588
Laura,Monaco,492,21.0,38.0,0.021468926553672316
Lina,Monaco,492,47.0,12.0,0.006779661016949152
Louis,Monaco,492,0.0,59.0,0.03333333333333333
Lucas,Monaco,492,10.0,49.0,0.02768361581920904
Lucie,Monaco,492,41.0,18.0,0.010169491525423728
LÃ©a,Monaco,492,13.0,46.0,0.02598870056497175
Manon,Monaco,492,17.0,42.0,0.023728813559322035
Marc,Monaco,492,58.0,1.0,0.0005649717514124294
Margaux,Monaco,492,43.0,16.0,0.00903954802259887
Marie,Monaco,492,9.0,50.0,0.02824858757062147
Mathieu,Monaco,492,22.0,37.0,0.020903954802259886
Maxime,Monaco,492,18.0,41.0,0.023163841807909605
Nathan,Monaco,492,48.0,11.0,0.0062146892655367235
Nicolas,Monaco,492,14.0,45.0,0.025423728813559324
Nina,Monaco,492,49.0,10.0,0.005649717514124294
OcÃ©ane,Monaco,492,25.0,34.0,0.0192090395480226
Olivier,Monaco,492,56.0,3.0,0.001694915254237288
Paul,Monaco,492,50.0,9.0,0.005084745762711864
Pauline,Monaco,492,31.0,28.0,0.015819209039548022
Pierre,Monaco,492,8.0,51.0,0.0288135593220339
Quentin,Monaco,492,42.0,17.0,0.0096045197740113
RaphaÃ«l,Monaco,492,24.0,35.0,0.01977401129943503
Romain,Monaco,492,32.0,27.0,0.015254237288135594
Rose,Monaco,492,53.0,6.0,0.003389830508474576
Sarah,Monaco,492,19.0,40.0,0.022598870056497175
Simon,Monaco,492,44.0,15.0,0.00847457627118644
Sophie,Monaco,492,5.0,54.0,0.030508474576271188
Thomas,Monaco,492,12.0,47.0,0.02655367231638418
ThÃ©o,Monaco,492,36.0,23.0,0.012994350282485875
Vincent,Monaco,492,30.0,29.0,0.01638418079096045
ZoÃ©,Monaco,492,35.0,24.0,0.013559322033898305
Ãlise,Monaco,492,37.0,22.0,0.012429378531073447
Ãtienne,Monaco,492,54.0,5.0,0.002824858757062147
Aleksandar,Montenegro,499,6.0,86.0,0.020102851799906497
Aleksandra,Montenegro,499,39.0,53.0,0.012388966806919121
Ana,Montenegro,499,1.0,91.0,0.021271622253389435
Anastasija,Montenegro,499,19.0,73.0,0.017064048620850866
Andrija,Montenegro,499,18.0,74.0,0.01729780271154745
AnÄela,Montenegro,499,23.0,69.0,0.016129032258064516
Biljana,Montenegro,499,65.0,27.0,0.006311360448807854
Bogdan,Montenegro,499,84.0,8.0,0.0018700327255726976
Bojan,Montenegro,499,28.0,64.0,0.014960261804581581
Bojana,Montenegro,499,45.0,47.0,0.010986442262739598
Branko,Montenegro,499,52.0,40.0,0.009350163627863487
Danica,Montenegro,499,83.0,9.0,0.0021037868162692847
Danijela,Montenegro,499,69.0,23.0,0.005376344086021506
Danilo,Montenegro,499,20.0,72.0,0.016830294530154277
Darko,Montenegro,499,46.0,46.0,0.010752688172043012
Dejan,Montenegro,499,30.0,62.0,0.014492753623188406
Dijana,Montenegro,499,51.0,41.0,0.009583917718560075
Dimitrije,Montenegro,499,88.0,4.0,0.0009350163627863488
Dragan,Montenegro,499,66.0,26.0,0.006077606358111267
Dragana,Montenegro,499,27.0,65.0,0.015194015895278168
Dragica,Montenegro,499,79.0,13.0,0.0030388031790556337
DuÅ¡an,Montenegro,499,24.0,68.0,0.015895278167367927
DuÅ¡anka,Montenegro,499,73.0,19.0,0.004441327723235157
Emilija,Montenegro,499,37.0,55.0,0.012856474988312296
Filip,Montenegro,499,12.0,80.0,0.018700327255726974
Goran,Montenegro,499,48.0,44.0,0.010285179990649837
Gordana,Montenegro,499,55.0,37.0,0.008648901355773725
Igor,Montenegro,499,26.0,66.0,0.015427769985974754
Isidora,Montenegro,499,35.0,57.0,0.01332398316970547
Ivana,Montenegro,499,7.0,85.0,0.019869097709209912
Jasmina,Montenegro,499,67.0,25.0,0.00584385226741468
Jelena,Montenegro,499,3.0,89.0,0.020804114071996258
Jovan,Montenegro,499,38.0,54.0,0.012622720897615708
Jovana,Montenegro,499,13.0,79.0,0.01846657316503039
Katarina,Montenegro,499,17.0,75.0,0.01753155680224404
Kristina,Montenegro,499,29.0,63.0,0.014726507713884993
Ljiljana,Montenegro,499,57.0,35.0,0.008181393174380552
Luka,Montenegro,499,8.0,84.0,0.019635343618513323
Maja,Montenegro,499,9.0,83.0,0.019401589527816735
Marija,Montenegro,499,33.0,59.0,0.013791491351098644
Marko,Montenegro,499,0.0,92.0,0.021505376344086023
Milan,Montenegro,499,40.0,52.0,0.012155212716222535
Milena,Montenegro,499,75.0,17.0,0.003973819541841982
Milica,Montenegro,499,5.0,87.0,0.020336605890603085
Milorad,Montenegro,499,82.0,10.0,0.0023375409069658717
MiloÅ¡,Montenegro,499,16.0,76.0,0.017765310892940627
Miodrag,Montenegro,499,56.0,36.0,0.008415147265077139
Mira,Montenegro,499,89.0,3.0,0.0007012622720897616
Mirjana,Montenegro,499,61.0,31.0,0.007246376811594203
Miroslav,Montenegro,499,72.0,20.0,0.004675081813931743
Mladen,Montenegro,499,64.0,28.0,0.0065451145395044414
MomÄilo,Montenegro,499,78.0,14.0,0.0032725572697522207
Nada,Montenegro,499,81.0,11.0,0.002571294997662459
NataÅ¡a,Montenegro,499,43.0,49.0,0.011453950444132773
NebojÅ¡a,Montenegro,499,68.0,24.0,0.005610098176718092
Nemanja,Montenegro,499,14.0,78.0,0.0182328190743338
Nikola,Montenegro,499,2.0,90.0,0.021037868162692847
Nikolina,Montenegro,499,21.0,71.0,0.01659654043945769
Ognjen,Montenegro,499,34.0,58.0,0.013557737260402058
Olivera,Montenegro,499,71.0,21.0,0.004908835904628331
Pavle,Montenegro,499,36.0,56.0,0.013090229079008883
Petar,Montenegro,499,10.0,82.0,0.01916783543712015
Predrag,Montenegro,499,60.0,32.0,0.0074801309022907905
Radmila,Montenegro,499,77.0,15.0,0.0035063113604488078
Radomir,Montenegro,499,74.0,18.0,0.004207573632538569
Radovan,Montenegro,499,54.0,38.0,0.008882655446470314
Rajko,Montenegro,499,62.0,30.0,0.0070126227208976155
Ranko,Montenegro,499,80.0,12.0,0.002805049088359046
Rastko,Montenegro,499,90.0,2.0,0.0004675081813931744
Sanja,Montenegro,499,31.0,61.0,0.01425899953249182
Sara,Montenegro,499,15.0,77.0,0.017999064983637212
Slavica,Montenegro,499,53.0,39.0,0.0091164095371669
Slobodan,Montenegro,499,58.0,34.0,0.007947639083683964
SneÅ¾ana,Montenegro,499,49.0,43.0,0.010051425899953248
Sofija,Montenegro,499,91.0,1.0,0.0002337540906965872
SrÄan,Montenegro,499,42.0,50.0,0.01168770453482936
Stana,Montenegro,499,87.0,5.0,0.0011687704534829358
Stefan,Montenegro,499,4.0,88.0,0.020570359981299673
Svetlana,Montenegro,499,63.0,29.0,0.006778868630201029
Tamara,Montenegro,499,25.0,67.0,0.015661524076671342
Teodora,Montenegro,499,11.0,81.0,0.018934081346423562
Tijana,Montenegro,499,41.0,51.0,0.011921458625525946
UroÅ¡,Montenegro,499,44.0,48.0,0.011220196353436185
Vasilije,Montenegro,499,86.0,6.0,0.001402524544179523
Vera,Montenegro,499,85.0,7.0,0.0016362786348761104
Vesna,Montenegro,499,47.0,45.0,0.010518934081346423
Vladimir,Montenegro,499,22.0,70.0,0.016362786348761104
Vuk,Montenegro,499,32.0,60.0,0.014025245441795231
VukaÅ¡in,Montenegro,499,92.0,0.0,0.0
Zdravko,Montenegro,499,76.0,16.0,0.0037400654511453952
Zoran,Montenegro,499,50.0,42.0,0.009817671809256662
Zorica,Montenegro,499,59.0,33.0,0.007713884992987377
Å½eljko,Montenegro,499,70.0,22.0,0.005142589995324918
Amber,Netherlands,528,56.0,79.0,0.00867941111843551
Anna,Netherlands,528,6.0,129.0,0.014172709294660513
Anouk,Netherlands,528,66.0,69.0,0.007580751483190508
Bas,Netherlands,528,93.0,42.0,0.004614370468029005
Boaz,Netherlands,528,49.0,86.0,0.009448472863107009
Bram,Netherlands,528,7.0,128.0,0.014062843331136015
Brent,Netherlands,528,113.0,22.0,0.0024170511975390024
Cas,Netherlands,528,57.0,78.0,0.008569545154911009
Daan,Netherlands,528,3.0,132.0,0.014502307185234015
DaniÃ«l,Netherlands,528,95.0,40.0,0.004394638540980004
Dex,Netherlands,528,59.0,76.0,0.008349813227862008
Dion,Netherlands,528,129.0,6.0,0.0006591957811470006
Dirk,Netherlands,528,119.0,16.0,0.0017578554163920018
Elin,Netherlands,528,48.0,87.0,0.00955833882663151
Eline,Netherlands,528,94.0,41.0,0.0045045045045045045
Emma,Netherlands,528,0.0,135.0,0.014831905075807514
Esmee,Netherlands,528,74.0,61.0,0.006701823774994507
Eva,Netherlands,528,10.0,125.0,0.013733245440562513
Evi,Netherlands,528,30.0,105.0,0.011535926170072512
Fay,Netherlands,528,110.0,25.0,0.002746649088112503
Feline,Netherlands,528,64.0,71.0,0.007800483410239508
Femke,Netherlands,528,44.0,91.0,0.00999780268072951
Fenna,Netherlands,528,28.0,107.0,0.011755658097121511
Fien,Netherlands,528,80.0,55.0,0.006042627993847506
Finn,Netherlands,528,13.0,122.0,0.013403647549989014
Fleur,Netherlands,528,20.0,115.0,0.012634585805317513
Floris,Netherlands,528,69.0,66.0,0.007251153592617007
Gijs,Netherlands,528,37.0,98.0,0.01076686442540101
Guus,Netherlands,528,75.0,60.0,0.0065919578114700065
Hidde,Netherlands,528,71.0,64.0,0.007031421665568007
Hugo,Netherlands,528,53.0,82.0,0.009009009009009009
Indy,Netherlands,528,106.0,29.0,0.0031861129422105033
Iris,Netherlands,528,46.0,89.0,0.00977807075368051
Isa,Netherlands,528,18.0,117.0,0.012854317732366513
Jan,Netherlands,528,101.0,34.0,0.0037354427598330037
Jasmijn,Netherlands,528,90.0,45.0,0.004943968358602505
Jasper,Netherlands,528,35.0,100.0,0.010986596352450011
Jayden,Netherlands,528,45.0,90.0,0.00988793671720501
Jelle,Netherlands,528,85.0,50.0,0.005493298176225006
Jens,Netherlands,528,39.0,96.0,0.01054713249835201
Jesse,Netherlands,528,23.0,112.0,0.012304987914744013
Jill,Netherlands,528,68.0,67.0,0.007361019556141508
Jip,Netherlands,528,115.0,20.0,0.002197319270490002
Joep,Netherlands,528,61.0,74.0,0.008130081300813009
Joris,Netherlands,528,107.0,28.0,0.0030762469786860033
Jorn,Netherlands,528,131.0,4.0,0.00043946385409800046
Julia,Netherlands,528,4.0,131.0,0.014392441221709514
Jurre,Netherlands,528,81.0,54.0,0.005932762030323006
Koen,Netherlands,528,65.0,70.0,0.007690617446715007
Lana,Netherlands,528,124.0,11.0,0.0012085255987695012
Lara,Netherlands,528,58.0,77.0,0.008459679191386509
Lars,Netherlands,528,11.0,124.0,0.013623379477038013
Lena,Netherlands,528,76.0,59.0,0.006482091847945506
Levi,Netherlands,528,41.0,94.0,0.01032740057130301
Lieke,Netherlands,528,32.0,103.0,0.011316194243023511
Lilly,Netherlands,528,126.0,9.0,0.000988793671720501
Lina,Netherlands,528,88.0,47.0,0.005163700285651505
Linde,Netherlands,528,104.0,31.0,0.0034058448692595032
Linn,Netherlands,528,122.0,13.0,0.0014282575258185014
Lisa,Netherlands,528,8.0,127.0,0.013952977367611514
Lise,Netherlands,528,84.0,51.0,0.005603164139749505
Liv,Netherlands,528,38.0,97.0,0.01065699846187651
Liva,Netherlands,528,108.0,27.0,0.002966381015161503
Liz,Netherlands,528,118.0,17.0,0.0018677213799165018
Lize,Netherlands,528,72.0,63.0,0.006921555702043507
Loes,Netherlands,528,130.0,5.0,0.0005493298176225005
Lois,Netherlands,528,96.0,39.0,0.0042847725774555045
Lotte,Netherlands,528,14.0,121.0,0.013293781586464513
LoÃ¯s,Netherlands,528,114.0,21.0,0.0023071852340145024
Lucas,Netherlands,528,1.0,134.0,0.014722039112283015
Lukas,Netherlands,528,99.0,36.0,0.003955174686882004
Lune,Netherlands,528,132.0,3.0,0.0003295978905735003
Luuk,Netherlands,528,27.0,108.0,0.011865524060646011
Lynn,Netherlands,528,26.0,109.0,0.011975390024170512
Maarten,Netherlands,528,121.0,14.0,0.0015381234893430016
Mara,Netherlands,528,112.0,23.0,0.0025269171610635024
Marit,Netherlands,528,102.0,33.0,0.0036255767963085037
Mats,Netherlands,528,67.0,68.0,0.007470885519666007
Matthijs,Netherlands,528,111.0,24.0,0.0026367831245880024
Maud,Netherlands,528,52.0,83.0,0.00911887497253351
Max,Netherlands,528,19.0,116.0,0.012744451768842013
Mees,Netherlands,528,43.0,92.0,0.01010766864425401
Merel,Netherlands,528,70.0,65.0,0.007141287629092507
Mick,Netherlands,528,133.0,2.0,0.00021973192704900023
Mila,Netherlands,528,12.0,123.0,0.013513513513513514
Milan,Netherlands,528,25.0,110.0,0.012085255987695012
Naomi,Netherlands,528,86.0,49.0,0.005383432212700505
Niels,Netherlands,528,89.0,46.0,0.005053834322127005
Nienke,Netherlands,528,100.0,35.0,0.0038453087233575036
Nina,Netherlands,528,42.0,93.0,0.01021753460777851
Noa,Netherlands,528,50.0,85.0,0.009338606899582508
Noah,Netherlands,528,15.0,120.0,0.013183915622940013
Noor,Netherlands,528,22.0,113.0,0.012414853878268512
Noud,Netherlands,528,77.0,58.0,0.0063722258844210065
Olivier,Netherlands,528,51.0,84.0,0.00922874093605801
Pepijn,Netherlands,528,105.0,30.0,0.0032959789057350032
Pieter,Netherlands,528,91.0,44.0,0.004834102395078005
Puck,Netherlands,528,62.0,73.0,0.008020215337288509
Quinten,Netherlands,528,117.0,18.0,0.001977587343441002
Rens,Netherlands,528,127.0,8.0,0.0008789277081960009
Roan,Netherlands,528,79.0,56.0,0.0061524939573720065
Romy,Netherlands,528,98.0,37.0,0.0040650406504065045
Roos,Netherlands,528,34.0,101.0,0.011096462315974512
Ruben,Netherlands,528,31.0,104.0,0.011426060206548011
Saar,Netherlands,528,16.0,119.0,0.013074049659415513
Sam,Netherlands,528,33.0,102.0,0.01120632827949901
Sander,Netherlands,528,125.0,10.0,0.001098659635245001
Sanne,Netherlands,528,116.0,19.0,0.002087453306965502
Sara,Netherlands,528,40.0,95.0,0.010437266534827511
Sem,Netherlands,528,5.0,130.0,0.014282575258185014
Siem,Netherlands,528,87.0,48.0,0.005273566249176005
Sofie,Netherlands,528,54.0,81.0,0.008899143045484509
Sophie,Netherlands,528,2.0,133.0,0.014612173148758515
Stijn,Netherlands,528,29.0,106.0,0.011645792133597012
Suus,Netherlands,528,82.0,53.0,0.005822896066798506
Sven,Netherlands,528,55.0,80.0,0.008789277081960008
Tess,Netherlands,528,24.0,111.0,0.012195121951219513
Teun,Netherlands,528,47.0,88.0,0.00966820479015601
Thijs,Netherlands,528,9.0,126.0,0.013843111404087014
Thom,Netherlands,528,97.0,38.0,0.004174906613931004
Ties,Netherlands,528,63.0,72.0,0.007910349373764008
Tim,Netherlands,528,17.0,118.0,0.012964183695891012
Timo,Netherlands,528,109.0,26.0,0.002856515051637003
Tobias,Netherlands,528,83.0,52.0,0.005713030103274006
Tom,Netherlands,528,21.0,114.0,0.012524719841793012
Tygo,Netherlands,528,135.0,0.0,0.0
Vera,Netherlands,528,60.0,75.0,0.008239947264337508
Vince,Netherlands,528,73.0,62.0,0.0068116897385190065
Wouter,Netherlands,528,103.0,32.0,0.0035157108327840037
Yara,Netherlands,528,78.0,57.0,0.006262359920896506
Zoey,Netherlands,528,36.0,99.0,0.010876730388925511
Adrian,Norway,578,74.0,51.0,0.0064761904761904765
Agnes,Norway,578,111.0,14.0,0.0017777777777777779
Aksel,Norway,578,100.0,25.0,0.0031746031746031746
Alexander,Norway,578,78.0,47.0,0.005968253968253968
Alma,Norway,578,101.0,24.0,0.0030476190476190477
Amalie,Norway,578,61.0,64.0,0.008126984126984127
Anders,Norway,578,44.0,81.0,0.010285714285714285
Andreas,Norway,578,56.0,69.0,0.008761904761904762
Anita,Norway,578,45.0,80.0,0.010158730158730159
Anna,Norway,578,69.0,56.0,0.0071111111111111115
Arne,Norway,578,14.0,111.0,0.014095238095238095
Astrid,Norway,578,3.0,122.0,0.015492063492063493
Aurora,Norway,578,97.0,28.0,0.0035555555555555557
Benjamin,Norway,578,110.0,15.0,0.0019047619047619048
Berit,Norway,578,33.0,92.0,0.011682539682539683
BjÃ¸rn,Norway,578,8.0,117.0,0.014857142857142857
Camilla,Norway,578,47.0,78.0,0.009904761904761904
Cecilie,Norway,578,125.0,0.0,0.0
Christian,Norway,578,116.0,9.0,0.001142857142857143
Daniel,Norway,578,68.0,57.0,0.007238095238095238
David,Norway,578,112.0,13.0,0.0016507936507936507
Einar,Norway,578,124.0,1.0,0.00012698412698412698
Elias,Norway,578,96.0,29.0,0.0036825396825396826
Elin,Norway,578,35.0,90.0,0.011428571428571429
Elise,Norway,578,77.0,48.0,0.006095238095238095
Ella,Norway,578,103.0,22.0,0.0027936507936507935
Emil,Norway,578,82.0,43.0,0.0054603174603174605
Emilia,Norway,578,109.0,16.0,0.0020317460317460317
Emilie,Norway,578,53.0,72.0,0.009142857142857144
Emma,Norway,578,7.0,118.0,0.014984126984126983
Erik,Norway,578,4.0,121.0,0.015365079365079365
Espen,Norway,578,64.0,61.0,0.007746031746031746
Filip,Norway,578,90.0,35.0,0.0044444444444444444
Fredrik,Norway,578,58.0,67.0,0.008507936507936508
Frida,Norway,578,63.0,62.0,0.007873015873015874
Geir,Norway,578,34.0,91.0,0.011555555555555555
Grete,Norway,578,31.0,94.0,0.011936507936507936
Gunnar,Norway,578,20.0,105.0,0.013333333333333334
Hanna,Norway,578,15.0,110.0,0.013968253968253968
Hedda,Norway,578,89.0,36.0,0.004571428571428572
Helene,Norway,578,71.0,54.0,0.006857142857142857
